"start_url","card_name","price","url"
"https://www.divan.ru/category/stoly-i-stulya","Кухонный стол Хилл-1 Wood","42990","https://www.divan.ru/product/kuhonnyj-stol-hill-1-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул Алекс-1 Olive","9990","https://www.divan.ru/product/stul-aleks-1-olive"
"https://www.divan.ru/category/stoly-i-stulya","Кухонный стол Авалон-1 Белый","12990","https://www.divan.ru/product/obedennyj-stol-avalon-1-belyj"
"https://www.divan.ru/category/stoly-i-stulya","Кухонный стол Дилон Wood","16990","https://www.divan.ru/product/kuhonnyj-stol-dilon-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул Ларсон Velvet Cream","20990","https://www.divan.ru/product/stul-larson-velvet-cream"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Ньюман-2 White","25990","https://www.divan.ru/product/jurnalnyj-stol-nyuman-2-white"
"https://www.divan.ru/category/stoly-i-stulya","Письменный стол Харви Beige","32990","https://www.divan.ru/product/pismennyj-stol-harvi-beige"
"https://www.divan.ru/category/stoly-i-stulya","Стул Торвалль Velvet Olive","12990","https://www.divan.ru/product/stul-torval-velvet-olive"
"https://www.divan.ru/category/stoly-i-stulya","Стул Марти-2 Velvet Olive","8690","https://www.divan.ru/product/stul-marti-2-velvet-olive"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Тони Puffin","4290","https://www.divan.ru/product/jurnalnyj-stol-toni-puffin"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Бренда Blue","10990","https://www.divan.ru/product/jurnalnyj-stol-brenda-blue"
"https://www.divan.ru/category/stoly-i-stulya","Стул Лион-4 Velvet Cream","6990","https://www.divan.ru/product/stul-lion-4-velvet-cream"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Лори Wood","24990","https://www.divan.ru/product/jurnalnyj-stol-lori-wood"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Флойд Bordo","27990","https://www.divan.ru/product/jurnalnyj-stol-flojd-bordo"
"https://www.divan.ru/category/stoly-i-stulya","Стул Майлс Textile Beige","15990","https://www.divan.ru/product/stul-majls-textile-beige"
"https://www.divan.ru/category/stoly-i-stulya","Стул Алекс Bucle Light Grey","8290","https://www.divan.ru/product/stul-aleks-bucle-light-grey"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Линдси Walnut","18990","https://www.divan.ru/product/jurnalnyj-stol-lindsi-walnut"
"https://www.divan.ru/category/stoly-i-stulya","Письменный стол Ридж Wood","22990","https://www.divan.ru/product/pismennyj-stol-ridj-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул Марти Velvet Beige","6490","https://www.divan.ru/product/stul-marti-velvet-beige"
"https://www.divan.ru/category/stoly-i-stulya","Стул Никсон Textile Beige","14990","https://www.divan.ru/product/stul-nikson-textile-beige"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Колдер Beige","12990","https://www.divan.ru/product/jurnalnyj-stol-kolder-beige"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Тони Ocean","4290","https://www.divan.ru/product/jurnalnyj-stol-toni-ocean"
"https://www.divan.ru/category/stoly-i-stulya","Кухонный стол Лоис Wood","40990","https://www.divan.ru/product/kuhonnyj-stol-lois-wood"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Мейфер-1 Glossy Red","14990","https://www.divan.ru/product/jurnalnyj-stol-mejfer-1-glossy-red"
"https://www.divan.ru/category/stoly-i-stulya","Кухонный стол Лори Walnut","52990","https://www.divan.ru/product/kuhonnyj-stol-lori-walnut"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Линдси Wood","18990","https://www.divan.ru/product/jurnalnyj-stol-lindsi-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул Марти-2 Velvet Coral","8690","https://www.divan.ru/product/stul-marti-2-velvet-coral"
"https://www.divan.ru/category/stoly-i-stulya","Стул Данмор Textile Beige","9990","https://www.divan.ru/product/stul-danmor-textile-beige"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Майлс Wood","7990","https://www.divan.ru/product/jurnalnyj-stol-majls-wood"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Ригс Olive","4990","https://www.divan.ru/product/jurnalnyj-stol-rigs-olive"
"https://www.divan.ru/category/stoly-i-stulya","Офисное кресло Фрей Textile Beige","15990","https://www.divan.ru/product/ofisnoe-kreslo-frej-textile-beige"
"https://www.divan.ru/category/stoly-i-stulya","Стул Курт Wood","9990","https://www.divan.ru/product/stul-kurt-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул Майлс Textile Grey","16990","https://www.divan.ru/product/stul-majls-textile-grey"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Клифорд-1 Walnut","14990","https://www.divan.ru/product/jurnalnyj-stol-kliford-1-walnut"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Ландер Glossy Green","14990","https://www.divan.ru/product/jurnalnyj-stol-lander-glossy-green"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Мейфер-2 Glossy Beige","7990","https://www.divan.ru/product/jurnalnyj-stol-mejfer-2-glossy-beige"
"https://www.divan.ru/category/stoly-i-stulya","Стул Торвалль Velvet Beige","12990","https://www.divan.ru/product/stul-torval-velvet-beige"
"https://www.divan.ru/category/stoly-i-stulya","Письменный стол Тирон Black","25990","https://www.divan.ru/product/pismennyj-stol-tiron-black"
"https://www.divan.ru/category/stoly-i-stulya","Кухонный стол Шелбрук Wood","24990","https://www.divan.ru/product/kuhonnyj-stol-shelbruk-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул Марти Cozy Ivory","7290","https://www.divan.ru/product/stul-marti-cozy-ivory"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Маклин Wood","6990","https://www.divan.ru/product/jurnalnyj-stol-maklin-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стол барный Харви Wood","11990","https://www.divan.ru/product/stol-barnyj-harvi-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул барный Харви Wood","8990","https://www.divan.ru/product/stul-barnyj-harvi-wood"
"https://www.divan.ru/category/stoly-i-stulya","Стул Вирден Textile Grey","16990","https://www.divan.ru/product/stul-virden-textile-grey"
"https://www.divan.ru/category/stoly-i-stulya","Стул Элиза-1 Velvet Beige","10990","https://www.divan.ru/product/stul-eliza-1-velvet-beige"
"https://www.divan.ru/category/stoly-i-stulya","Стул Мейси Vertical Grey","12990","https://www.divan.ru/product/stul-mejsi-vertical-grey"
"https://www.divan.ru/category/stoly-i-stulya","Письменный стол Эльси-2 Terra","19990","https://www.divan.ru/product/pismennyj-stol-elsi-2-terra"
"https://www.divan.ru/category/stoly-i-stulya","Журнальный стол Тони-1 Beige","4990","https://www.divan.ru/product/jurnalnyj-stol-toni-1-beige"
"https://www.divan.ru/category/divany-i-kresla","Диван Нумо Velvet Pink","38990","https://www.divan.ru/product/divan-numo-velvet-pink"
"https://www.divan.ru/category/divany-i-kresla","Банкетка Вайли Velvet Light","10990","https://www.divan.ru/product/banketka-vajli-velvet-light"
"https://www.divan.ru/category/divany-i-kresla","Кресло Кенсол Velvet Ginger","19990","https://www.divan.ru/product/kreslo-kensol-velvet-ginger"
"https://www.divan.ru/category/divany-i-kresla","Диван Риен Velvet Stone","58990","https://www.divan.ru/product/divan-rien-velvet-stone"
"https://www.divan.ru/category/divany-i-kresla","Кресло Кото Cozy Beige","32990","https://www.divan.ru/product/kreslo-koto-cozy-beige"
"https://www.divan.ru/category/divany-i-kresla","Диван Нумо Мини Textile Yellow","26990","https://www.divan.ru/product/divan-numo-mini-textile-yellow"
"https://www.divan.ru/category/divany-i-kresla","Диван угловой Онте Bucle Silver","109990","https://www.divan.ru/product/divan-uglovoj-onte-bucle-silver"
"https://www.divan.ru/category/divany-i-kresla","Кресло Витио Velvet Yellow","22990","https://www.divan.ru/product/kreslo-vitio-velvet-yellow-new"
"https://www.divan.ru/category/divany-i-kresla","Кресло Пайпел-2 Bucle Forest","40990","https://www.divan.ru/product/kreslo-pajpel-2-bucle-forest"
"https://www.divan.ru/category/divany-i-kresla","Диван Види Textile Navy Blue","25990","https://www.divan.ru/product/divan-vidi-textile-navy-blue"
"https://www.divan.ru/category/divany-i-kresla","Кресло Ансил Bucle Milk","31990","https://www.divan.ru/product/kreslo-ansil-bucle-milk"
"https://www.divan.ru/category/divany-i-kresla","Диван угловой Аронт Мини Velvet Olive","59990","https://www.divan.ru/product/divan-uglovoj-aront-mini-velvet-olive"
"https://www.divan.ru/category/divany-i-kresla","Пуф Кропс Bucle Lilac","8990","https://www.divan.ru/product/puf-krops-bucle-lilac"
"https://www.divan.ru/category/divany-i-kresla","Диван Маре Мини Velvet Beige","29990","https://www.divan.ru/product/divan-mare-mini-velvet-beige"
"https://www.divan.ru/category/divany-i-kresla","Пуф Кофи Velvet Light","4590","https://www.divan.ru/product/puf-kofi-velvet-light"
"https://www.divan.ru/category/divany-i-kresla","Кресло Тилар Textile Yellow","23990","https://www.divan.ru/product/kreslo-tilar-textile-yellow"
"https://www.divan.ru/category/divany-i-kresla","Диван Лави Velvet Moss","44990","https://www.divan.ru/product/divan-lavi-velvet-moss"
"https://www.divan.ru/category/divany-i-kresla","Диван Викс Textile Silver","24990","https://www.divan.ru/product/divan-viks-textile-silver"
"https://www.divan.ru/category/divany-i-kresla","Кресло Лонди Cozy Ivory","43990","https://www.divan.ru/product/kreslo-londi-cozy-ivory"
"https://www.divan.ru/category/divany-i-kresla","Диван Лилле Velvet Atlantic","46990","https://www.divan.ru/product/divan-lille-velvet-atlantic"
"https://www.divan.ru/category/divany-i-kresla","Диван Саннес Velvet Terra","44990","https://www.divan.ru/product/divan-sannes-velvet-terra"
"https://www.divan.ru/category/divany-i-kresla","Диван Роттердам Velvet Silver","27990","https://www.divan.ru/product/divan-rotterdam-velvet-silver"
"https://www.divan.ru/category/divany-i-kresla","Диван Сваут Velvet Beige","66990","https://www.divan.ru/product/divan-svaut-velvet-beige"
"https://www.divan.ru/category/divany-i-kresla","Кресло Пайл Textile Grafit","26990","https://www.divan.ru/product/kreslo-pajl-textile-grafit"
"https://www.divan.ru/category/divany-i-kresla","Диван угловой Стаус Velvet Olive","42990","https://www.divan.ru/product/divan-uglovoj-staus-velvet-olive"
"https://www.divan.ru/category/divany-i-kresla","Кресло Кальдера Barhat Mint","34990","https://www.divan.ru/product/kreslo-kaldera-barhat-mint"
"https://www.divan.ru/category/divany-i-kresla","Диван Терм Velvet Beige","69990","https://www.divan.ru/product/divan-term-velvet-beige"
"https://www.divan.ru/category/divany-i-kresla","Кресло-кровать Кейсес Velvet Grey","22990","https://www.divan.ru/product/kreslo-krovat-kejses-velvet-grey"
"https://www.divan.ru/category/divany-i-kresla","Кушетка Ринт Bucle Pink","21990","https://www.divan.ru/product/kushetka-rint-bucle-pink"
"https://www.divan.ru/category/divany-i-kresla","Диван Тайлин Velvet Yellow","39990","https://www.divan.ru/product/divan-tajlin-velvet-yellow"
"https://www.divan.ru/category/divany-i-kresla","Кресло Элвит Cozy Ivory","29990","https://www.divan.ru/product/kreslo-elvit-cozy-ivory"
"https://www.divan.ru/category/divany-i-kresla","Диван Слипсон Velvet Silver","59990","https://www.divan.ru/product/divan-slipson-velvet-silver"
"https://www.divan.ru/category/divany-i-kresla","Диван угловой Аллаум Linia Mint","54990","https://www.divan.ru/product/divan-uglovoj-allaum-linia-mint"
"https://www.divan.ru/category/divany-i-kresla","Кресло Винси Textile Ginger","21990","https://www.divan.ru/product/kreslo-vinsi-textile-ginger"
"https://www.divan.ru/category/divany-i-kresla","Диван Рон Textile Grafit","59990","https://www.divan.ru/product/divan-ron-textile-grafit"
"https://www.divan.ru/category/divany-i-kresla","Модульный диван Этен 1 Vertical Milk","115950","https://www.divan.ru/product/modulnyj-divan-eten-1-vertical-milk"
"https://www.divan.ru/category/divany-i-kresla","Диван Спейс Soft Navy Blue","66990","https://www.divan.ru/product/divan-spejs-soft-navy-blue"
"https://www.divan.ru/category/divany-i-kresla","Пуф Акера-2 Velvet Yellow","11990","https://www.divan.ru/product/puf-akera-2-velvet-yellow"
"https://www.divan.ru/category/divany-i-kresla","Диван Эби Мини Linia Mint","58990","https://www.divan.ru/product/divan-abi-mini-linia-mint"
"https://www.divan.ru/category/divany-i-kresla","Диван Льери Barhat Blue","84990","https://www.divan.ru/product/divan-leri-barhat-blue"
"https://www.divan.ru/category/divany-i-kresla","Диван угловой Маркфул Velvet Light","79990","https://www.divan.ru/product/divan-uglovoj-markful-velvet-light"
"https://www.divan.ru/category/divany-i-kresla","Диван Льери Мини Velvet Light","64990","https://www.divan.ru/product/divan-leri-mini-velvet-light"
"https://www.divan.ru/category/divany-i-kresla","Диван Эби Velvet Blue","66990","https://www.divan.ru/product/divan-ebi-velvet-blue"
"https://www.divan.ru/category/divany-i-kresla","Диван Спейс-2 Velvet Beige","94990","https://www.divan.ru/product/divan-spejs-2-velvet-beige"
"https://www.divan.ru/category/divany-i-kresla","Модульный диван Риббл-1 Bucle Lilac","78980","https://www.divan.ru/product/modulnyj-divan-ribbl-1-bucle-lilac"
"https://www.divan.ru/category/divany-i-kresla","Кресло Кальдера Bucle Cloud","36990","https://www.divan.ru/product/kreslo-kaldera-bucle-cloud"
"https://www.divan.ru/category/divany-i-kresla","Кресло Тилар Cozy Milk","23990","https://www.divan.ru/product/kreslo-tilar-cozy-milk"
"https://www.divan.ru/category/divany-i-kresla","Диван угловой Дарол Velvet Silver","67990","https://www.divan.ru/product/divan-uglovoj-darol-velvet-silver"
"https://www.divan.ru/category/sadovaya-mebel","Стул Винфорд Olive","13990","https://www.divan.ru/product/stul-vinford-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стол Буфорд Beige","12990","https://www.divan.ru/product/stol-buford-beige"
"https://www.divan.ru/category/sadovaya-mebel","Диван Франс Terra","32990","https://www.divan.ru/product/divan-frans-terra"
"https://www.divan.ru/category/sadovaya-mebel","Стул Лаури Olive","7990","https://www.divan.ru/product/stul-lauri-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Конрад Grey","14990","https://www.divan.ru/product/stul-konrad-grey"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Филлис Olive","9990","https://www.divan.ru/product/kreslo-fillis-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Вилбурн Green","6990","https://www.divan.ru/product/stul-vilburn-green"
"https://www.divan.ru/category/sadovaya-mebel","Диван Амелиа Terra","19990","https://www.divan.ru/product/divan-amelia-terra"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Акапулько Bordo","5990","https://www.divan.ru/product/kreslo-akapulko-bordo"
"https://www.divan.ru/category/sadovaya-mebel","Стул Элден-1 Bordo","8990","https://www.divan.ru/product/stul-elden-1-bordo"
"https://www.divan.ru/category/sadovaya-mebel","Стол Орвал Bordo","6990","https://www.divan.ru/product/stol-orval-bordo"
"https://www.divan.ru/category/sadovaya-mebel","Стул Винфорд Yellow","13990","https://www.divan.ru/product/stul-vinford-yellow"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Леола Olive","12990","https://www.divan.ru/product/kreslo-leola-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Лаури Linen","7990","https://www.divan.ru/product/stul-lauri-linen"
"https://www.divan.ru/category/sadovaya-mebel","Шезлонг Эльвия Olive","12990","https://www.divan.ru/product/shezlong-elviya-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Касто-1 Olive","3990","https://www.divan.ru/product/stul-kasto-1-olive"
"https://www.divan.ru/category/sadovaya-mebel","Набор мебели Франс Olive","78960","https://www.divan.ru/product/nabor-mebeli-frans-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Руфус Olive","12990","https://www.divan.ru/product/stul-rufus-olive"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Элна Beige","42990","https://www.divan.ru/product/kreslo-elna-beige"
"https://www.divan.ru/category/sadovaya-mebel","Стул Конрад Bordo","14990","https://www.divan.ru/product/stul-konrad-bordo"
"https://www.divan.ru/category/sadovaya-mebel","Диван Арлен Yellow","26990","https://www.divan.ru/product/divan-arlen-yellow"
"https://www.divan.ru/category/sadovaya-mebel","Стул Вилбурн-1 Green","7990","https://www.divan.ru/product/stul-vilburn-1-green"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Франс Linen","20990","https://www.divan.ru/product/kreslo-frans-linen"
"https://www.divan.ru/category/sadovaya-mebel","Стол Орвал Beige","6990","https://www.divan.ru/product/stol-orval-beige"
"https://www.divan.ru/category/sadovaya-mebel","Стул Лаури Terra","7990","https://www.divan.ru/product/stul-lauri-terra"
"https://www.divan.ru/category/sadovaya-mebel","Стул Элден Beige","7990","https://www.divan.ru/product/stul-elden-beige"
"https://www.divan.ru/category/sadovaya-mebel","Набор мебели Амелиа Olive","60960","https://www.divan.ru/product/nabor-mebeli-amelia-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Руфус Grey","12990","https://www.divan.ru/product/stul-rufus-grey"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Филлис Terra","9990","https://www.divan.ru/product/kreslo-fillis-terra"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Леола Linen","12990","https://www.divan.ru/product/kreslo-leola-linen"
"https://www.divan.ru/category/sadovaya-mebel","Стул Линда-1 Beige","4990","https://www.divan.ru/product/stul-linda-1-beige"
"https://www.divan.ru/category/sadovaya-mebel","Стол Блейн White","5990","https://www.divan.ru/product/stol-blejn-white"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Акапулько Olive","5990","https://www.divan.ru/product/kreslo-akapulko-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Винфорд Grey","13990","https://www.divan.ru/product/stul-vinford-grey"
"https://www.divan.ru/category/sadovaya-mebel","Журнальный стол Амелиа Olive","10990","https://www.divan.ru/product/jurnalnyj-stol-amelia-olive"
"https://www.divan.ru/category/sadovaya-mebel","Набор мебели Видьют Linen","45990","https://www.divan.ru/product/nabor-mebeli-vidyut-linen"
"https://www.divan.ru/category/sadovaya-mebel","Стул Конрад Olive","14990","https://www.divan.ru/product/stul-konrad-olive"
"https://www.divan.ru/category/sadovaya-mebel","Стул Вилбурн Beige","6990","https://www.divan.ru/product/stul-vilburn-beige"
"https://www.divan.ru/category/sadovaya-mebel","Стул Руфус Yellow","12990","https://www.divan.ru/product/stul-rufus-yellow"
"https://www.divan.ru/category/sadovaya-mebel","Диван Элна Beige","56990","https://www.divan.ru/product/divan-elna-beige"
"https://www.divan.ru/category/sadovaya-mebel","Диван Элден Green","15990","https://www.divan.ru/product/divan-elden-green"
"https://www.divan.ru/category/sadovaya-mebel","Журнальный стол Франс-1 Terra","3990","https://www.divan.ru/product/jurnalnyj-stol-frans-1-terra"
"https://www.divan.ru/category/sadovaya-mebel","Стул Арлен Olive","15990","https://www.divan.ru/product/stul-arlen-olive"
"https://www.divan.ru/category/sadovaya-mebel","Набор мебели Франс Linen","78960","https://www.divan.ru/product/nabor-mebeli-frans-linen"
"https://www.divan.ru/category/sadovaya-mebel","Шезлонг Эльвия Terra","12990","https://www.divan.ru/product/shezlong-elviya-terra"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Акапулько Beige","5990","https://www.divan.ru/product/kreslo-akapulko-beige"
"https://www.divan.ru/category/sadovaya-mebel","Кресло Франс Terra","20990","https://www.divan.ru/product/kreslo-frans-terra"
"https://www.divan.ru/category/sadovaya-mebel","Стул Вилбурн-1 Bordo","7990","https://www.divan.ru/product/stul-vilburn-1-bordo"
"https://www.divan.ru/category/svet","Люстра Ливсден Brown","18990","https://www.divan.ru/product/lyustra-livsden-brown"
"https://www.divan.ru/category/svet","Подвесной светильник Ливсден Brown","4690","https://www.divan.ru/product/podvesnoj-svetilnik-livsden-brown"
"https://www.divan.ru/category/svet","Настольная лампа Ливсден Brown","8590","https://www.divan.ru/product/nastolnaya-lampa-livsden-brown"
"https://www.divan.ru/category/svet","Торшер Ливсден Brown","11990","https://www.divan.ru/product/torsher-livsden-brown"
"https://www.divan.ru/category/svet","Бра Флиммер Black","1690","https://www.divan.ru/product/bra-flimmer-black"
"https://www.divan.ru/category/svet","Люстра Флиммер Black","7990","https://www.divan.ru/product/lyustra-flimmer-black"
"https://www.divan.ru/category/svet","Подвесной светильник Флиммер Black","1890","https://www.divan.ru/product/podvesnoj-svetilnik-flimmer-black"
"https://www.divan.ru/category/svet","Настольная лампа Флиммер Black","2990","https://www.divan.ru/product/nastolnaya-lampa-flimmer-black"
"https://www.divan.ru/category/svet","Торшер Флиммер Black","4990","https://www.divan.ru/product/torsher-flimmer-black"
"https://www.divan.ru/category/svet","Настольная лампа Нидлс Raffia Beige","4990","https://www.divan.ru/product/nastolnaya-lampa-nidls-raffia-beige"
"https://www.divan.ru/category/svet","Люстра Гейза Black","9990","https://www.divan.ru/product/lyustra-gejza-black"
"https://www.divan.ru/category/svet","Настольная лампа Гейза Black","3990","https://www.divan.ru/product/nastolnaya-lampa-gejza-black"
"https://www.divan.ru/category/svet","Настольная лампа Гейза Pink","3990","https://www.divan.ru/product/nastolnaya-lampa-gejza-pink"
"https://www.divan.ru/category/svet","Настольная лампа Гейза Blue","3990","https://www.divan.ru/product/nastolnaya-lampa-gejza-blue"
"https://www.divan.ru/category/svet","Настольная лампа Гейза Orange","3990","https://www.divan.ru/product/nastolnaya-lampa-gejza-orange"
"https://www.divan.ru/category/svet","Настольная лампа Алней Black","3990","https://www.divan.ru/product/nastolnaya-lampa-alnej-black"
"https://www.divan.ru/category/svet","Настольная лампа Алней Beige","3990","https://www.divan.ru/product/nastolnaya-lampa-alnej-beige"
"https://www.divan.ru/category/svet","Настольная лампа Алней Green","3990","https://www.divan.ru/product/nastolnaya-lampa-alnej-green"
"https://www.divan.ru/category/svet","Настольная лампа Алней Orange","3990","https://www.divan.ru/product/nastolnaya-lampa-alnej-orange"
"https://www.divan.ru/category/svet","Торшер Алней Green","7990","https://www.divan.ru/product/torsher-alnej-green"
"https://www.divan.ru/category/svet","Торшер Алней Black","7990","https://www.divan.ru/product/torsher-alnej-black"
"https://www.divan.ru/category/svet","Торшер Алней Orange","7990","https://www.divan.ru/product/torsher-alnej-orange"
"https://www.divan.ru/category/svet","Торшер Алней Beige","7990","https://www.divan.ru/product/torsher-alnej-beige"
"https://www.divan.ru/category/svet","Настольная лампа Арбет Orange","1990","https://www.divan.ru/product/nastolnaya-lampa-arbet-orange"
"https://www.divan.ru/category/svet","Настольная лампа Арбет Silver","3390","https://www.divan.ru/product/nastolnaya-lampa-arbet-silver"
"https://www.divan.ru/category/svet","Настольная лампа Арбет Beige","1990","https://www.divan.ru/product/nastolnaya-lampa-arbet-beige"
"https://www.divan.ru/category/svet","Настольная лампа Арбет White","2390","https://www.divan.ru/product/nastolnaya-lampa-arbet-white"
"https://www.divan.ru/category/svet","Настольная лампа Арбет Black","1990","https://www.divan.ru/product/nastolnaya-lampa-arbet-black"
"https://www.divan.ru/category/svet","Настольная лампа Синдри Grey","4390","https://www.divan.ru/product/nastolnaya-lampa-sindri-grey"
"https://www.divan.ru/category/svet","Люстра Синдри Black","12990","https://www.divan.ru/product/lyustra-sindri-black"
"https://www.divan.ru/category/svet","Настольная лампа Манэт White","2690","https://www.divan.ru/product/nastolnaya-lampa-manet-white"
"https://www.divan.ru/category/svet","Настольная лампа Леррет Beige","3990","https://www.divan.ru/product/nastolnaya-lampa-lerret-beige"
"https://www.divan.ru/category/svet","Настольная лампа Леррет White","2590","https://www.divan.ru/product/nastolnaya-lampa-lerret-white"
"https://www.divan.ru/category/svet","Настольная лампа Истад Black","1690","https://www.divan.ru/product/nastolnaya-lampa-istad-black"
"https://www.divan.ru/category/svet","Настольная лампа Истад White","1690","https://www.divan.ru/product/nastolnaya-lampa-istad-white"
"https://www.divan.ru/category/svet","Люстра Боллар White","22990","https://www.divan.ru/product/lyustra-bollar-white"
"https://www.divan.ru/category/svet","Настольная лампа Рибе Black","1990","https://www.divan.ru/product/nastolnaya-lampa-ribe-black"
"https://www.divan.ru/category/svet","Настольная лампа Рибе Orange","1990","https://www.divan.ru/product/nastolnaya-lampa-ribe-orange"
"https://www.divan.ru/category/svet","Настольная лампа Снибальд White","790","https://www.divan.ru/product/nastolnaya-lampa-snibald-white"
"https://www.divan.ru/category/svet","Настольная лампа Спайк Pink","1390","https://www.divan.ru/product/nastolnaya-lampa-spajk-pink"
"https://www.divan.ru/category/svet","Настольная лампа Спайк White","1390","https://www.divan.ru/product/nastolnaya-lampa-spajk-white"
"https://www.divan.ru/category/svet","Настольная лампа Астри Black","1390","https://www.divan.ru/product/nastolnaya-lampa-astri-black"
"https://www.divan.ru/category/svet","Настольная лампа Астри Beige","1390","https://www.divan.ru/product/nastolnaya-lampa-astri-beige"
"https://www.divan.ru/category/svet","Подвесной светильник Клауд White","9990","https://www.divan.ru/product/podvesnoj-svetilnik-klaud-white"
"https://www.divan.ru/category/svet","Торшер Клауд White","18290","https://www.divan.ru/product/torsher-klaud-white"
"https://www.divan.ru/category/svet","Настольная лампа Клауд White","15990","https://www.divan.ru/product/nastolnaya-lampa-klaud-white"
"https://www.divan.ru/category/svet","Настольная лампа Машрум Olive","3990","https://www.divan.ru/product/nastolnaya-lampa-mashrum-olive"
"https://www.divan.ru/category/svet","Настольная лампа Машрум Pink","3990","https://www.divan.ru/product/nastolnaya-lampa-mashrum-pink"
"https://www.divan.ru/category/skafy-i-stellazi","Стеллаж Торвалль-2 Latte","19990","https://www.divan.ru/product/stellaj-torvall-2-latte"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Нордик-2 Light","23990","https://www.divan.ru/product/raspashnoj-shkaf-nordik-light"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Висмар-3 Dark Blue","37990","https://www.divan.ru/product/raspashnoj-shkaf-vismar-3-dark-blue"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Нордик-3 Wood White","34990","https://www.divan.ru/product/raspashnoj-shkaf-nordik-3-wood-white"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Стелла-2-120-220 Велюр","24990","https://www.divan.ru/product/raspashnoj-shkaf-stella-2-120-220-velyur"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Торвалль-3 Terra","32990","https://www.divan.ru/product/raspashnoj-shkaf-torvall-3-terra"
"https://www.divan.ru/category/skafy-i-stellazi","Стеллаж Рошаль Wood","29990","https://www.divan.ru/product/stellaj-roshal-wood"
"https://www.divan.ru/category/skafy-i-stellazi","Стеллаж Сайрис-1 White","8990","https://www.divan.ru/product/stellaj-sajris-1-white"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Висмар-2 Forest","29990","https://www.divan.ru/product/raspashnoj-shkaf-vismar-2-forest"
"https://www.divan.ru/category/skafy-i-stellazi","Стеллаж Нордик-3 Light","19990","https://www.divan.ru/product/stellaj-nordik-3-light"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Сайрис-2 Black","22990","https://www.divan.ru/product/raspashnoj-shkaf-sajris-2-black"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Кимбол-2-100-240 Latte","24990","https://www.divan.ru/product/raspashnoj-shkaf-kimbol-2-100-240-latte"
"https://www.divan.ru/category/skafy-i-stellazi","Стеллаж Торвалль-1 White","16990","https://www.divan.ru/product/stellaj-torvall-1-white"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Нордик-3 Wood Grey","34990","https://www.divan.ru/product/raspashnoj-shkaf-nordik-3-wood-grey"
"https://www.divan.ru/category/skafy-i-stellazi","Распашной шкаф Нордик-2 Wood White","24990","https://www.divan.ru/product/raspashnoj-shkaf-nordik-2-wood-white"
